time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.0241133501439013,-0.7915277033332629,17.941609797324254,6.224910681615938,6.073569346473015,0.0,1.6523900987713653,-0.9163000670574765,4.952840314036249,0.014574839843292333,-0.1871082872980459,0.0,466.09283182072573,466.28104018230977,463.38106946356146,464.50778579725505
2.700000000000002,1.1270744277422298,-0.8475575805511216,18.238921259780035,6.2254702177669685,6.062102885676971,0.0,1.780589467186346,-0.9512841851132768,4.957155678322876,-0.00407002173860555,-0.2006113518754991,0.0,437.7668108775574,436.60509242519686,437.5065442202524,435.9510682432872
2.760000000000002,1.2377356218213766,-0.9056289709346246,18.535587495206574,6.225971103312945,6.049772866055331,0.0,1.9091019689893172,-0.9844049444760595,4.931431599453411,0.025766475828579265,-0.21768864808579494,0.0,428.9784313037727,427.48190474110334,426.23602648286794,428.7787167083781
2.820000000000002,1.357138015988098,-0.965868709257917,18.834082068241084,6.227436328381071,6.037098645572058,0.0,2.0720989123677307,-1.0233962697070946,5.017490862735247,0.021582776825541276,-0.20074609579630776,0.0,463.9413983695243,465.22780278475705,464.96956031220464,464.6416895331149
2.880000000000002,1.4863351978701063,-1.0283665989444712,19.136757473472702,6.228994365731278,6.024857384042129,0.0,2.235484185828698,-1.0597000522694695,5.070934315148923,0.03354316736179257,-0.2115270415525345,0.0,456.59509382096746,455.69418457221866,456.0445243392138,456.999130545485
2.940000000000002,1.6249152193739997,-1.0928779197465508,19.440134153942545,6.230987296749095,6.011970054373158,0.0,2.384855486526099,-1.09050499816107,5.041254841578146,0.03255216708434064,-0.22225914133201663,0.0,430.7989302196201,429.8429212341978,431.3133925506046,431.23014181622545
3.000000000000002,1.7722165680248037,-1.1591205133008504,19.740063220530722,6.232861272752579,5.999129702948618,0.0,2.5261734763194403,-1.1174461917726488,4.956267595186809,0.028455098965870174,-0.20121533840588393,0.0,411.8449200283232,413.65281240240057,412.55765262824457,412.1960898422987
3.0600000000000023,1.9285800343126076,-1.2270197217303698,20.036197370195914,6.234807672680098,5.987326304956095,0.0,2.6868446318942283,-1.1457082127493257,4.914522557744149,0.03940855595021111,-0.18899689601643374,0.0,427.5245363363596,428.52493861382254,427.2886600355088,428.2220417832825
3.1200000000000023,2.0954266480551214,-1.2966841526426667,20.331920572152637,6.2372378147569165,5.976049392836909,0.0,2.875558842840066,-1.176200478291298,4.942187134359435,0.04260431787612571,-0.18593326185665776,0.0,451.31198516219655,451.52550731959474,452.14220501688123,452.40045914067315
3.1800000000000024,2.2742094281929717,-1.368191827632723,20.630544263337914,6.239996845839791,5.9650195653834075,0.0,3.0846765737479442,-1.207100052768974,5.010948829565502,0.052004594079816786,-0.17993123131011068,0.0,466.36504556247536,466.80268590234556,466.2973271392215,467.032332827797
3.2400000000000024,2.465915097993264,-1.4415197420340826,20.933747018059364,6.242861525590186,5.953704984752196,0.0,3.3062767850556005,-1.2368331843709222,5.0946960764684315,0.03746666093816232,-0.21773536583261663,0.0,474.4880217308027,471.54244908136945,474.41178768450675,473.2952139042837
3.3000000000000025,2.670177784553492,-1.5164653033189797,21.239108317527172,6.245492900898039,5.940400654322577,0.0,3.5034202292673458,-1.2611288690107432,5.083304249324043,0.05427723167676439,-0.23125104816813014,0.0,445.276517618551,444.1202483924624,445.04085144090493,446.4159996757959
3.3600000000000025,2.886376507950472,-1.5928091388153993,21.543401588231376,6.248413061796729,5.9270214510317025,0.0,3.704154337806029,-1.2833958670764274,5.059112592659839,0.03404778399119003,-0.21018353482649796,0.0,442.09228010944844,443.7751407077182,443.01862456604005,441.3532058668501
3.4200000000000026,3.1142108489019007,-1.6703872181750203,21.84452574518493,6.249988656672244,5.914247822627605,0.0,3.891176082704949,-1.3023990813950903,4.977990350094062,0.0022730927149465265,-0.21894320945318116,0.0,425.1496872452873,424.3511698155151,425.52484057572997,422.79557959464995
